Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count,SampleBase,BRUVString
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Lobster-Like Larva,Shrimp_Lobster-Like Larva,Caridea,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,6,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,7,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,252,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,5,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,NA,Unknown,1,Unknown_1,Deosergestes sp.,NA,5,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,89,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,770,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,5,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,110,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,NA,9,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,16,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,25,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,10,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,232,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,22,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,24,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,6,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,NA,10,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,NA,30,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,NA,12,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid Golfball,Barnacle_Cypriid Golfball,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,3,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,3,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,1,Bivalve_1,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,3,Bivalve_3,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,4,Bivalve_4,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,5,Bivalve_5,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,10,Copepod_10,No ID,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,7,Copepod_7,No ID,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,9,Copepod_9,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Bipinnaria NA,Echinoderm_Bipinnaria NA,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Embryo,2,Embryo_2,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,16,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,8,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,13,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Jelly,2,Jelly_2,NA,NA,3,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Jelly,7,Jelly_7,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Krill,1,Krill_1,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Limpet,1,Limpet_1,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Nemertean,Juvenile,Nemertean_Juvenile,NA,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Nudibranch,Larva 1,Nudibranch_Larva 1,NA,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,NA,NA,7,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 4,Polychaete_Larva 4,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 5,Polychaete_Larva 5,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 6,Polychaete_Larva 6,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Polychaete,Pelagic 1,Polychaete_Pelagic 1,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Polychaete,Pelagic 2,Polychaete_Pelagic 2,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,1,Pteropod_1,NA,NA,7,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,2,Pteropod_2,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,3,Pteropod_3,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,5,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,4,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Salp,2,Salp_2,NA,NA,99,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,1,Shrimp_1,NA,NA,3,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,3,Shrimp_3,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,4,Shrimp_4,NA,NA,1,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,NA,Unknown,10,Unknown_10,NA,NA,2,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,NA,Unknown,7,Unknown_7,NA,NA,20,PAL22_N4_1_S,PAL22_7
PAL22_N4_1_S_1,North,N4,NA,Unknown,9,Unknown_9,NA,NA,3,PAL22_N4_1_S,PAL22_7
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,9,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,104,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,3,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,793,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,8,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,3,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,11,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,NA,3,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,4,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,57,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Brachiolaria NA,Echinoderm_Brachiolaria NA,Oreasteridae,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Copepod,Larva 2,Copepod_Larva 2,Pontella fera,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,41,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,3,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,5,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Amphipod,1,Amphipod_1,NA,NA,2,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Cross-Hatched Hole,Benthic_Snail_Cross-Hatched Hole,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,NA,NA,5,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Cephalopod,Squid,Cephalopod_Squid,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Embryo,1,Embryo_1,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,10,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,12,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Jelly,2,Jelly_2,NA,NA,3,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Meroplankton,Polychaete,Larva 3,Polychaete_Larva 3,NA,NA,2,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,2,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,Holoplankton,Salp,2,Salp_2,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,NA,Unknown,5,Unknown_5,No ID,NA,4,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,NA,Unknown,6,Unknown_6,No ID,NA,2,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,NA,Unknown,7,Unknown_7,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_N4_2_S_2,North,N4,NA,Unknown,8,Unknown_8,NA,NA,1,PAL22_N4_2_S,PAL22_8
PAL22_S1_1_S_1,South,S1,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,NA,2,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,35,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,624,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,8,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,2224,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",NA,2,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,85,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,31,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,NA,37,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,5504,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,32,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,24,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,38,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,125,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,68,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1392,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Crab,Zoea,Crab_Zoea,Pilumnus sp.,NA,3,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,648,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,121,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,304,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,48,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,NA,50,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,NA,22,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,NA,6,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,NA,2,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,NA,47,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Eyeless,Amphipod_Eyeless,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,NA,7,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_Alien 1,Amphipod_Hyperiid_Alien 1,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_Baby Face,Amphipod_Hyperiid_Baby Face,NA,NA,4,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_Big Butt,Amphipod_Hyperiid_Big Butt,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,13,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,NA,6,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,NA,NA,4,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,1,Benthic_Snail_1,NA,NA,13,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,NA,NA,21,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,14,Benthic_Snail_14,NA,NA,7,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,16,Benthic_Snail_16,NA,NA,8,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,17,Benthic_Snail_17,NA,NA,5,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,19,Benthic_Snail_19,NA,NA,5,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,2,Benthic_Snail_2,NA,NA,8,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,20,Benthic_Snail_20,NA,NA,15,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,NA,NA,7,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,NA,NA,4,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,9,Benthic_Snail_9,NA,NA,2,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Bars,Benthic_Snail_Bars,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Bars 1,Benthic_Snail_Bars 1,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Brown Tulip,Benthic_Snail_Brown Tulip,NA,NA,1,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,NA,24,PAL22_S1_1_S,PAL22_26
PAL22_S1_1_S_1,South,S1,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,NA,17,PAL22_S1_1_S,PAL22_26
