ID,String,Region,Site,Zone,Type,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,5
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,24
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,8
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,3
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,2
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,4
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,46
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,162
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polycheata,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,368
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,39
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,2672
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Barnacle,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,12
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,85
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,118
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Larvaceans,Other Gelatinous,1248
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Other Gelatinous,Other Gelatinous,286
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Evadne,Crustacea,4464
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,111
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,103
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,21
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,47
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,73
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,7
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Ascidean_Tadpole,Other Gelatinous,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,45
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,151
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,10
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,10
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,41
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,31
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,234
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Crab,Crustacea,6
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,328
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,9
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,308
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,9
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,9
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Ostracod,Crustacea,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,3
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,6
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,45
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Salp,Other gelatinous,18
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,23
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,10
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,7
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,1
PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Cnidaria,Cnidaria,8
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,5
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,75
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,1360
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,19
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,53
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,62
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,69
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,2784
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Barnacle,Gastropoda,8
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,47
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,188
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,95
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Other Gelatinous,Other Gelatinous,832
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Evadne,Crustacea,960
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Chaetognath,Chaetognatha,552
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Chaetognath,Chaetognatha,79
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,28
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,5
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,9
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Krill,Malacostraca,20
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Krill,Malacostraca,16
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,6
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,10
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,8
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,7
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,10
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,11
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,40
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,18
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,32
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,14
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,29
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,43
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,15
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Bivalve,Bivalvia,17
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Bivalve,Bivalvia,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Bivalve,Bivalvia,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Bivalve,Bivalvia,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Bivalve,Bivalvia,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,24
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,12
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,336
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Crab,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Crab,Crustacea,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,6
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Embryo,Fish embryo/egg,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Fish,Fish embryo/egg,41
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Fish,Fish embryo/egg,41
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Fish,Fish embryo/egg,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Fish,Fish embryo/egg,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Jelly,Other gelatinous,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Limpet,Gastropoda,8
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Nudibranch,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Nudibranch,Gastropoda,58
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Nudibranch,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Platyhelminth,Platyhelminthes,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Polychaete,Polychaeta,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Polychaete,Polychaeta,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,16
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,16
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,62
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,58
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,11
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,19
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,16
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,53
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,4
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,32
