,ID,String,Region,Site.x,Zone.x,Type.x,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count,LATITUDE,LONGITUDE,Type.y
174,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Barnacle,Gastropoda,4,9.23507,134.52248,Surface
175,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5,9.23507,134.52248,Surface
176,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,110,9.23507,134.52248,Surface
177,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,9.23507,134.52248,Surface
178,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,9,9.23507,134.52248,Surface
179,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,16,9.23507,134.52248,Surface
180,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Larvaceans,Other Gelatinous,25,9.23507,134.52248,Surface
181,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Other Gelatinous,Other Gelatinous,10,9.23507,134.52248,Surface
182,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,2,9.23507,134.52248,Surface
183,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Evadne,Crustacea,232,9.23507,134.52248,Surface
184,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,22,9.23507,134.52248,Surface
185,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,24,9.23507,134.52248,Surface
186,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,6,9.23507,134.52248,Surface
187,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,10,9.23507,134.52248,Surface
188,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,4,9.23507,134.52248,Surface
189,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,30,9.23507,134.52248,Surface
190,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,2,9.23507,134.52248,Surface
191,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,4,9.23507,134.52248,Surface
192,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,12,9.23507,134.52248,Surface
193,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,1,9.23507,134.52248,Surface
194,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Barnacle,Crustacea,1,9.23507,134.52248,Surface
195,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3,9.23507,134.52248,Surface
196,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2,9.23507,134.52248,Surface
197,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3,9.23507,134.52248,Surface
198,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,13,9.23507,134.52248,Surface
199,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,3,9.23507,134.52248,Surface
200,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,1,9.23507,134.52248,Surface
201,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,2,9.23507,134.52248,Surface
202,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Limpet,Gastropoda,2,9.23507,134.52248,Surface
203,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,4,9.23507,134.52248,Surface
204,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,7,9.23507,134.52248,Surface
205,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,9.23507,134.52248,Surface
206,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,9.23507,134.52248,Surface
207,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,9.23507,134.52248,Surface
208,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1,9.23507,134.52248,Surface
209,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,1,9.23507,134.52248,Surface
210,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,8,9.23507,134.52248,Surface
211,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,9.23507,134.52248,Surface
212,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,9.23507,134.52248,Surface
213,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,4,9.23507,134.52248,Surface
214,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5,9.23507,134.52248,Surface
215,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,4,9.23507,134.52248,Surface
216,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Salp,Other gelatinous,99,9.23507,134.52248,Surface
217,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,3,9.23507,134.52248,Surface
218,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,2,9.23507,134.52248,Surface
219,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,9.23507,134.52248,Surface
220,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,2,9.23507,134.52248,Surface
221,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1,9.23507,134.52248,Surface
222,PAL22_N4_1_S,PAL22_7,North,N4,PNMS North,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,7,9.23507,134.52248,Surface
223,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,3,9.25537,134.50046,Surface
224,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Barnacle,Gastropoda,8,9.25537,134.50046,Surface
225,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,3,9.25537,134.50046,Surface
226,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,11,9.25537,134.50046,Surface
227,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,9.25537,134.50046,Surface
228,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,3,9.25537,134.50046,Surface
229,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4,9.25537,134.50046,Surface
230,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Larvaceans,Other Gelatinous,57,9.25537,134.50046,Surface
231,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Other Gelatinous,Other Gelatinous,1,9.25537,134.50046,Surface
232,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,9.25537,134.50046,Surface
233,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Evadne,Crustacea,41,9.25537,134.50046,Surface
234,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,9.25537,134.50046,Surface
235,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Polychaete,Polycheata,1,9.25537,134.50046,Surface
236,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,9,9.25537,134.50046,Surface
237,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,104,9.25537,134.50046,Surface
238,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Isopod,Crustacea,3,9.25537,134.50046,Surface
239,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,793,9.25537,134.50046,Surface
240,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,1,9.25537,134.50046,Surface
241,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,2,9.25537,134.50046,Surface
242,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,9.25537,134.50046,Surface
243,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,9.25537,134.50046,Surface
244,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,5,9.25537,134.50046,Surface
245,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1,9.25537,134.50046,Surface
246,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,10,9.25537,134.50046,Surface
247,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,12,9.25537,134.50046,Surface
248,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,3,9.25537,134.50046,Surface
249,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2,9.25537,134.50046,Surface
250,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,5,9.25537,134.50046,Surface
251,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,9.25537,134.50046,Surface
252,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,1,9.25537,134.50046,Surface
253,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Salp,Other gelatinous,1,9.25537,134.50046,Surface
254,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,9.25537,134.50046,Surface
255,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,9.25537,134.50046,Surface
256,PAL22_N4_2_S,PAL22_8,North,N4,PNMS North,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2,9.25537,134.50046,Surface
257,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,1,6.48398,133.80315,Surface
258,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,1,6.48398,133.80315,Surface
259,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,3,6.48398,133.80315,Surface
260,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,2,6.48398,133.80315,Surface
261,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,48,6.48398,133.80315,Surface
262,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1,6.48398,133.80315,Surface
263,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1,6.48398,133.80315,Surface
264,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,9,6.48398,133.80315,Surface
265,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1,6.48398,133.80315,Surface
266,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,444,6.48398,133.80315,Surface
267,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,2,6.48398,133.80315,Surface
268,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,35,6.48398,133.80315,Surface
269,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,624,6.48398,133.80315,Surface
270,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,8,6.48398,133.80315,Surface
271,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,2224,6.48398,133.80315,Surface
272,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,2,6.48398,133.80315,Surface
273,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,85,6.48398,133.80315,Surface
274,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,31,6.48398,133.80315,Surface
275,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,1,6.48398,133.80315,Surface
276,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,37,6.48398,133.80315,Surface
277,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,5504,6.48398,133.80315,Surface
278,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Barnacle,Gastropoda,32,6.48398,133.80315,Surface
279,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,24,6.48398,133.80315,Surface
280,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,38,6.48398,133.80315,Surface
281,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,125,6.48398,133.80315,Surface
282,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,1,6.48398,133.80315,Surface
283,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,68,6.48398,133.80315,Surface
284,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Other Gelatinous,Other Gelatinous,1392,6.48398,133.80315,Surface
285,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Echinoderm,Echinodermata,1,6.48398,133.80315,Surface
286,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Crab,Crustacea,3,6.48398,133.80315,Surface
287,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Evadne,Crustacea,648,6.48398,133.80315,Surface
288,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Chaetognath,Chaetognatha,121,6.48398,133.80315,Surface
289,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Chaetognath,Chaetognatha,304,6.48398,133.80315,Surface
290,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,48,6.48398,133.80315,Surface
291,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,50,6.48398,133.80315,Surface
292,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,22,6.48398,133.80315,Surface
293,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Krill,Malacostraca,6,6.48398,133.80315,Surface
294,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,2,6.48398,133.80315,Surface
295,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Krill,Malacostraca,47,6.48398,133.80315,Surface
296,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1,6.48398,133.80315,Surface
297,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,7,6.48398,133.80315,Surface
298,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1,6.48398,133.80315,Surface
299,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1,6.48398,133.80315,Surface
300,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,4,6.48398,133.80315,Surface
301,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,1,6.48398,133.80315,Surface
302,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,13,6.48398,133.80315,Surface
303,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Amphipod,Crustacea,6,6.48398,133.80315,Surface
304,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,1,6.48398,133.80315,Surface
305,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Barnacle,Crustacea,4,6.48398,133.80315,Surface
306,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,13,6.48398,133.80315,Surface
307,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,21,6.48398,133.80315,Surface
308,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,7,6.48398,133.80315,Surface
309,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,8,6.48398,133.80315,Surface
310,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,5,6.48398,133.80315,Surface
311,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,5,6.48398,133.80315,Surface
312,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,8,6.48398,133.80315,Surface
313,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,15,6.48398,133.80315,Surface
314,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,7,6.48398,133.80315,Surface
315,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
316,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
317,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,4,6.48398,133.80315,Surface
318,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.48398,133.80315,Surface
319,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
320,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
321,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
322,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,24,6.48398,133.80315,Surface
323,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,17,6.48398,133.80315,Surface
324,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
325,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,22,6.48398,133.80315,Surface
326,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
327,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
328,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,27,6.48398,133.80315,Surface
329,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
330,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,5,6.48398,133.80315,Surface
331,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,3,6.48398,133.80315,Surface
332,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
333,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.48398,133.80315,Surface
334,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,4,6.48398,133.80315,Surface
335,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.48398,133.80315,Surface
336,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.48398,133.80315,Surface
337,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,5,6.48398,133.80315,Surface
338,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,3,6.48398,133.80315,Surface
339,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
340,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
341,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,20,6.48398,133.80315,Surface
342,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.48398,133.80315,Surface
343,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,17,6.48398,133.80315,Surface
344,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,41,6.48398,133.80315,Surface
345,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,4,6.48398,133.80315,Surface
346,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,8,6.48398,133.80315,Surface
347,PAL22_S1_1_S,PAL22_26,South,S1,PNMS South,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.48398,133.80315,Surface
