Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count
PAL22_W3_1_S_1,West,W3,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,,,42
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,7,Copepod_7,No ID,,2
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,7,Copepod_7,No ID,,11
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,7,Copepod_7,No ID,,18
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,9,Copepod_9,,,3
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,9,Copepod_9,,,9
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,9,Copepod_9,,,18
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,,14
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,4
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,55
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,168
PAL22_S3_3_S_3,South,S3,Meroplankton,Crab,Brachyuran Megalops 1,Crab_Brachyuran Megalops 1,,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Deciduous_Larva,1,Deciduous_Larva_1,,,1
PAL22_N3_3_S_3,North,N3,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,,1
PAL22_N3_1_S_1,North,N3,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,,2
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,Brachiolaria 1,Echinoderm_Brachiolaria 1,,,3
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 7B,Echinoderm_Echinopluteus 7B,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,EJ,Echinoderm_EJ,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Echinoderm,Lemon Sea Cucumber,Echinoderm_Lemon Sea Cucumber,No ID,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,OJ,Echinoderm_OJ,,,1
PAL22_S3_3_S_3,South,S3,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_N3_1_S_1,North,N3,Holoplankton,Fish,Eggs,Fish_Eggs,,,7
PAL22_N3_3_S_3,North,N3,Holoplankton,Fish,Eggs,Fish_Eggs,,,9
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Eggs,Fish_Eggs,,,30
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Eggs,Fish_Eggs,,,34
PAL22_N3_2_S_2,North,N3,Holoplankton,Fish,Eggs,Fish_Eggs,,,49
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Eggs,Fish_Eggs,,,105
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Embryo,Fish_Embryo,,,5
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,5
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,5
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,5
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,25
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,1
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,3
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,6
PAL22_N3_3_S_3,North,N3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,3
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,3
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,3
PAL22_N3_1_S_1,North,N3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,13
PAL22_N3_2_S_2,North,N3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,20
PAL22_N3_3_S_3,North,N3,Holoplankton,Fish,Unknown Tissue 2,Fish_Unknown Tissue 2,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Fish,Young,Fish_Young,,,1
PAL22_N3_3_S_3,North,N3,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,1
PAL22_S3_3_S_3,South,S3,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,2
PAL22_W3_1_S_1,West,W3,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,2
PAL22_S3_3_S_3,South,S3,Holoplankton,Isopod,Razorback,Isopod_Razorback,,,6
PAL22_N3_2_S_2,North,N3,Holoplankton,Jelly,2,Jelly_2,,,1
PAL22_N3_1_S_1,North,N3,Holoplankton,Jelly,2,Jelly_2,,,2
PAL22_W3_1_S_1,West,W3,Holoplankton,Jelly,2,Jelly_2,,,3
PAL22_S3_3_S_3,South,S3,Holoplankton,Jelly,8,Jelly_8,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Krill,Stylocheiron,Krill_Stylocheiron,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Krill,Thysanopoda,Krill_Thysanopoda,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Limpet,1,Limpet_1,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Limpet,1,Limpet_1,,,6
PAL22_S3_3_S_3,South,S3,Meroplankton,Nudibranch,1,Nudibranch_1,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Nudibranch,Juvenile 1,Nudibranch_Juvenile 1,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,49
PAL22_W3_1_S_1,West,W3,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,,,10
PAL22_W3_1_S_1,West,W3,Meroplankton,Nudibranch,Larva 4,Nudibranch_Larva 4,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Nudibranch,Turkish Delight,Nudibranch_Turkish Delight,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Oligochaete,NA,Oligochaete_NA,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Ostracod,3,Ostracod_3,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Platyhelminth,Flatworm 1,Platyhelminth_Flatworm 1,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Platyhelminth,Flatworm 2,Platyhelminth_Flatworm 2,,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,5,Polychaete_5,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Polychaete,Hemi,Polychaete_Hemi,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Polychaete,Hunchback Larva,Polychaete_Hunchback Larva,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Polychaete,Larva 1,Polychaete_Larva 1,,,2
PAL22_S3_3_S_3,South,S3,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Polychaete,Larva 17,Polychaete_Larva 17,,,1
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,Larva 9,Polychaete_Larva 9,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,,,2
PAL22_S3_3_S_3,South,S3,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,,,3
PAL22_W3_1_S_1,West,W3,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Polychaete,Wide Set Larva,Polychaete_Wide Set Larva,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Porifera,Parenchymella 2,Porifera_Parenchymella 2,,,2
PAL22_S3_3_S_3,South,S3,Meroplankton,Porifera,Parenchymella 3,Porifera_Parenchymella 3,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,1B,Pteropod_1B,,,32
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,3,Pteropod_3,,,1
PAL22_S3_3_S_3,South,S3,Holoplankton,Pteropod,3,Pteropod_3,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,3,Pteropod_3,,,8
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,4,Pteropod_4,,,3
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Cavolina,Pteropod_Cavolina,,,1
PAL22_N3_3_S_3,North,N3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,1
PAL22_N3_2_S_2,North,N3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,2
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,3
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,6
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,,38
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,,,7
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,,29
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,,4
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,2
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,,18
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,11
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Striated,Pteropod_Striated,,,16
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,,,1
PAL22_N3_2_S_2,North,N3,Holoplankton,Salp,2,Salp_2,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Salp,2,Salp_2,,,2
PAL22_N3_3_S_3,North,N3,Holoplankton,Shrimp,1,Shrimp_1,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Shrimp,1,Shrimp_1,,,3
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,12,Shrimp_12,,,44
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,13,Shrimp_13,,,2
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,15,Shrimp_15,,,18
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,17,Shrimp_17,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,18,Shrimp_18,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,19,Shrimp_19,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,3,Shrimp_3,,,1
PAL22_N3_1_S_1,North,N3,Holoplankton,Shrimp,3,Shrimp_3,,,7
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,4,Shrimp_4,,,3
PAL22_S3_3_S_3,South,S3,Holoplankton,Shrimp,7,Shrimp_7,,,1
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,7,Shrimp_7,,,1
PAL22_S3_3_S_3,South,S3,Holoplankton,Shrimp,8,Shrimp_8,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Shrimp,8,Shrimp_8,,,2
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,Lobster-Like Larva 2,Shrimp_Lobster-Like Larva 2,,,5
PAL22_W3_1_S_1,West,W3,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,,,1
PAL22_W3_1_S_1,West,W3,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,,,1
PAL22_S3_3_S_3,South,S3,Meroplankton,Sipunculan,Translucent Pelagosphera,Sipunculan_Translucent Pelagosphera,,,4
PAL22_S3_3_S_3,South,S3,Meroplankton,Sipunculan,White,Sipunculan_White,,,1
PAL22_S3_2_S_2,South,S3,Holoplankton,Tick,NA,Tick_NA,,,1
PAL22_S3_2_S_2,South,S3,,Unknown,11,Unknown_11,,,2
PAL22_S3_3_S_3,South,S3,NA,Unknown,28,Unknown_28,,,1
PAL22_N3_3_S_3,North,N3,,Unknown,3,Unknown_3,,,1
PAL22_W3_1_S_1,West,W3,NA,Unknown,30,Unknown_30,,,1
PAL22_W3_1_S_1,West,W3,NA,Unknown,31,Unknown_31,,,3
PAL22_N3_1_S_1,North,N3,,Unknown,4,Unknown_4,,,1
PAL22_S3_2_S_2,South,S3,,Unknown,5,Unknown_5,No ID,,3
PAL22_S3_2_S_2,South,S3,,Unknown,6,Unknown_6,No ID,,1
PAL22_W3_1_S_1,West,W3,NA,Unknown,6,Unknown_6,No ID,,1
PAL22_S3_3_S_3,South,S3,NA,Unknown,Chonker,Unknown_Chonker,,,2
PAL22_W3_1_S_1,West,W3,NA,Unknown,Dshell,Unknown_Dshell,,,1
PAL22_S3_3_S_3,South,S3,NA,Unknown,Snowglobe,Unknown_Snowglobe,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,Actiniaria,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,Actiniaria,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,Actiniaria,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,,84
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Clear/Smooth Swiss Chalet,Benthic_Snail_Clear/Smooth Swiss Chalet,Buccinoidea,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Clear/Smooth Swiss Chalet,Benthic_Snail_Clear/Smooth Swiss Chalet,Buccinoidea,,9
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,10
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,26
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,41
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,46
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,46
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,,162
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,40
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,162
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",,260
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,2
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,7
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,,18
PAL22_N4_2_S_2,North,N4,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Lobster-Like Larva,Shrimp_Lobster-Like Larva,Caridea ,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,3
PAL22_W4_2_S_2,West,W4,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,5
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,,24
PAL22_W4_3_S_3,West,W4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,2
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,7
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,,10
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,9
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,11
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,30
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,2624
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,368
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,1176
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,,252
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",,11
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,2
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,5
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,7
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,31
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,,70
PAL22_W4_3_S_3,West,W4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,2
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,6
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,29
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,39
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,,54
PAL22_N4_1_S_1,North,N4,,Unknown,1,Unknown_1,Deosergestes sp.,,5
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,,12
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,,89
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,,104
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,,2
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Isopod,3,Isopod_3,Isopoda,,2
PAL22_N4_2_S_2,North,N4,Holoplankton,Isopod,3,Isopod_3,Isopoda,,3
PAL22_W4_3_S_3,West,W4,Holoplankton,Isopod,3,Isopod_3,Isopoda,,18
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,2752
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,12544
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,31744
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,17024
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,2672
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,770
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,,793
PAL22_S4_2_S_2,South,S4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,5
PAL22_N4_2_S_2,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,8
PAL22_W4_2_S_2,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,21
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,30
PAL22_W4_1_S_1,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,,32
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,3
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,5
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,12
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,45
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,66
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,,122
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,,5
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,,6
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,,6
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,,8
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,,25
PAL22_N4_2_S_2,North,N4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,11
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,78
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,85
